STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
31,C006420635     ,1,4,1,00206,0,01,127,00000,'STREAM',,'COUNTY HIGHWAY','.5N 4.2W OF PERU',99.99,0,0,0000000000,0,40294272,095482880,60,3,02,02,09,2015,2,0,40,2003,0,8.5,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,8.5,3.7,11.8,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,9,1,42,1,33,9,N,N,5,7,8,31,1,9.8,721,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,0,0,0,0,1,Y,8,68,2033,,N,31,G,9,100.3
31,C006420640     ,1,4,1,00206,0,01,127,00000,'STREAM',,'COUNTY HIGHWAY','.5N 4W OF PERU',99.99,0,0,0000000000,0,40294200,095481764,60,3,02,02,09,2015,2,0,40,2003,A,7.9,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,02,0,00,3,0,8.5,30.7,31.1,0,0,8.5,8.7,99.99,N,0,N,0,0,9,9,9,8,N,3,43,3,33,9,7,N,5,8,8,31,1,18.6,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,8,68,2033,,N,31,G,9,270.57
31,C006420815     ,1,4,1,00208,0,01,127,00000,'BUCK CREEK',,'COUNTY HIGHWAY','1.2W OF PERU',99.99,0,0,0000000000,0,40284800,095452988,30,3,02,02,09,2017,2,0,25,2003,A,8.5,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,8.5,3.7,11.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,9,3,42,3,33,9,N,N,5,7,8,31,1,9.8,721,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,42,2033,,N,31,G,9,96.9
31,C006421115     ,1,4,1,00211,0,01,127,00000,'MUDDY CREEK',,'COUNTY HIGHWAY','1.5E 3.1S OF JOHNSON',99.99,0,0,0000000000,0,40214788,095581812,30,3,02,02,09,1985,2,0,25,2003,0,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.9,22.9,23.2,0,0,7.9,8,99.99,N,0,N,0,0,6,6,6,5,N,1,51,1,30,6,6,N,5,7,7,34,1,23.2,1124,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,42,2033,,N,31,F,6,185.6
31,C006421530     ,1,4,1,00215,0,01,127,00000,'STREAM',,'COUNTY HIGHWAY','1.2E .7S OF BROCK',99.99,0,0,0000000000,0,40280120,095560348,30,3,02,02,09,2021,2,0,35,2003,A,8.5,0,0,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,3,0,8.5,2.7,10.1,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,9,3,42,3,33,9,N,N,5,7,8,31,1,9.8,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,9,0,0,0,0,0,1,Y,4,59,2033,,N,31,G,9,85.85
31,C006421815     ,1,4,1,00218,0,01,127,00000,'STREAM',,'COUNTY HIGHWAY','.5N 1.7E OF AUBURN',99.99,0,0,0000000000,0,40242988,095482412,20,3,02,02,09,1935,2,0,10,2003,0,4.3,0,0,0,0,0,0,0,5,0,0,0,E,1,5,3,02,0,00,1,0,4.9,7,7.3,0,0,4.9,4.9,99.99,N,0,N,0,0,7,6,5,7,N,1,0,1,0,2,3,N,0,4,6,31,1,7.3,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,T,0,0,0,8,7,0,0,0,0,1,Y,0,17,2030,,N,31,F,5,35.77
31,C006421915     ,1,4,1,00219,0,01,127,00000,'LONGS CREEK',,'COUNTY HIGHWAY','2.2W OF AUBURN',99.99,0,0,0000000000,0,40223612,095534200,30,3,02,02,09,2003,2,0,35,1997,5,8.5,0,25,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,8.5,4.3,12.5,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,7,0,33,0,22,6,N,N,5,6,8,31,1,7.9,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,59,2033,,N,31,G,7,106.25
31,C006422235     ,1,4,1,00222,0,01,127,00000,'LITTLE NEMAHA RIVER TRIB',,'COUNTY HIGHWAY','1S 5.4W OF BROWNVILLE',99.99,0,0,0000000000,0,40224188,095460264,30,3,02,02,09,1935,2,0,20,2003,0,4.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,4.9,9.4,9.8,0,0,4.9,4.9,99.99,N,0,N,0,0,6,5,5,5,N,1,20,1,12,4,3,N,0,7,6,31,1,9.8,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,3,34,2033,,N,31,F,5,48.02
31,C006422305     ,1,4,1,03677,0,01,127,00000,'LONGS CREEK',,'FAS 3677','.5W OF AUBURN',99.99,0.079,0,0000000000,0,40225988,095512808,30,3,02,02,07,1982,2,0,90,2011,4,7.9,0,0,0,1,0,1,1,5,0,0,0,A,1,5,5,04,0,00,3,0,8.5,11.6,35.4,0,0,8.5,9.2,99.99,N,0,N,0,0,7,7,7,6,N,1,78,1,43,7,7,N,5,8,8,,,,1122,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,90,2033,,N,31,G,7,325.68
31,C006423310     ,1,4,1,00233,0,01,127,00000,'STREAM',,'COUNTY HIGHWAY','5W OF BROWNVILLE',99.99,0,0,0000000000,0,40234812,095454788,30,3,02,02,09,1935,2,0,5,2003,0,3,0,0,0,0,0,0,0,5,0,0,0,E,1,5,3,02,0,00,1,0,4.9,7,7.3,0,0,4.9,4.9,99.99,N,0,N,0,0,7,7,7,3,N,0,0,0,0,2,3,N,5,3,5,31,1,7.3,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,T,0,0,0,8,7,0,0,0,0,1,Y,0,8,2033,,N,31,G,7,35.77
31,C006423440     ,1,4,1,00234,0,01,127,00000,'JARVIS CREEK TRIBUTARY',,'COUNTY HIGHWAY','1.5W 3S OF NEMAHA',99.99,0,0,0000000000,0,40172796,095424356,30,3,02,02,09,1935,1,0,5,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,4.9,7,7.3,0,0,4.9,4.9,99.99,N,0,N,0,0,5,4,3,4,N,1,12,1,6,2,3,N,0,4,6,31,1,7.3,723,24,N  ,N  ,Y24,,,0724,0,0,0,,,,               ,0,N,1,,0,0,0,8,7,0,0,0,0,1,Y,2,8,2033,,N,31,P,3,35.77
31,C006423445     ,1,4,1,00234,0,01,127,00000,'WHISKEY RUN',,'COUNTY HIGHWAY','3S .2W OF NEMAHA',99.99,0,0,0000000000,0,40173012,095404188,50,3,02,02,09,1905,1,0,10,2003,0,6.1,0,0,0,0,0,0,0,5,0,0,0,K,1,5,3,10,3,02,1,2,4.3,12.2,25.3,0,0,4.3,4.3,99.99,N,0,N,0,0,5,3,5,N,N,1,0,1,0,0,6,N,0,4,3,31,1,25.3,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,0,0,1,Y,U,17,2033,,N,31,P,3,108.79
31,C006423450     ,1,4,1,00234,0,01,127,00000,'DEROIN CREEK',,'COUNTY HIGHWAY','3S 2.5E OF NEMAHA',99.99,0,0,0000000000,0,40172688,095374080,30,3,02,02,09,1935,1,0,10,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,K,1,5,3,10,0,00,1,0,4.8,18.3,18.6,0,0,4.8,4.9,99.99,N,0,N,0,0,5,2,5,5,N,1,0,1,0,0,8,N,0,5,3,31,1,18.6,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,0,0,1,Y,4,17,2033,,N,31,P,2,91.14
31,C006423835     ,1,4,1,00238,0,01,127,00000,'STREAM',,'COUNTY HIGHWAY','3W N67 RICHARDSON CL',99.99,0,0,0000000000,0,40154320,095432568,30,3,02,02,09,1935,2,0,15,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,5.9,8.8,9.1,0,0,5.9,6,99.99,N,0,N,0,0,4,5,4,4,N,1,6,1,4,2,4,N,0,6,5,31,1,9.1,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,3,25,2033,,N,31,P,4,54.6
31,C006423840     ,1,4,1,00238,0,01,127,00000,'WHISKEY RUN',,'COUNTY HIGHWAY','1W N67 RICHARDSON CL',99.99,0,0,0000000000,0,40154212,095404188,30,3,02,02,09,1935,1,0,40,2003,0,4.9,0,0,0,0,0,0,0,5,0,0,0,K,1,5,3,10,0,00,1,0,4.7,18.3,18.6,0.1,0.1,4.7,5,99.99,N,0,N,0,0,6,4,4,4,N,1,0,1,0,0,7,N,0,6,7,31,1,12.5,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,0,0,1,Y,2,68,2033,,N,31,P,4,93
31,C006432245     ,1,4,1,00322,0,01,127,00000,'STREAM',,'COUNTY HIGHWAY','1S .9W OF BROWNVILLE',99.99,0,0,0000000000,0,40224188,095410600,30,3,02,02,09,2013,2,0,10,2003,A,8.5,0,15,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,2,0,8.5,3,7.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,8,0,42,0,33,8,N,N,5,6,8,31,1,9.8,721,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,17,2033,,N,31,G,8,62.05
31,C006432250     ,1,4,1,00322,0,01,127,00000,'STREAM',,'COUNTY HIGHWAY','1S .7W OF BROWNVILLE',99.99,0,0,0000000000,0,40224188,095405988,30,3,02,02,09,2013,2,0,10,2003,A,8.5,0,20,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,2,0,8.5,3,7.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,7,0,42,0,33,7,N,N,5,6,8,31,1,7.3,721,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,17,2033,,N,31,G,7,62.05
31,C006432320     ,1,4,1,00323,0,01,127,00000,'STREAM',,'COUNTY HIGHWAY','.4E 3.9S OF JULIAN',99.99,0,0,0000000000,0,40280300,095512916,30,3,02,02,09,1935,1,0,25,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,4.8,9.4,9.8,0,0,4.8,4.8,99.99,N,0,N,0,0,5,5,5,5,N,1,20,1,12,4,8,N,0,5,7,31,1,9.8,1124,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,0,0,1,Y,5,42,2033,,N,31,F,5,47.04
31,C006432605     ,1,4,1,00326,0,01,127,00000,'SCOTCH BRANCH',,'COUNTY HIGHWAY','2S 2W OF AUBURN',99.99,0,0,0000000000,0,40205712,095524476,30,3,02,02,09,1935,1,0,20,2003,0,4.9,0,20,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,4.8,9.1,9.4,0,0,4.8,4.8,99.99,N,0,N,0,0,5,4,4,6,N,1,5,1,3,2,8,N,0,4,4,31,1,9.4,1124,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,0,0,1,Y,3,34,2033,,N,31,P,4,45.12
31,C006432617     ,1,4,1,00326,0,01,127,00000,'HUGHES CREEK TRIBUTARY',,'726 RD','2S OF AUBURN',99.99,0,0,0000000000,0,40205748,095502724,30,3,02,02,09,2019,2,0,20,2003,A,8.5,0,20,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,3,0,8.5,2.6,9.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,9,1,43,1,33,9,N,N,5,8,8,31,1,9.8,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,34,2033,,N,31,G,9,82.45
31,C006432620     ,1,4,1,00326,0,01,127,00000,'HUGHES CREEK',,'COUNTY HIGHWAY','2S 1.7E AUBURN',99.99,0,0,0000000000,0,40205748,095482232,30,3,02,02,09,1935,2,0,5,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,00,1,0,6.1,15.2,15.5,0,0,6.1,6.1,99.99,N,0,N,0,0,6,4,5,6,N,1,15,1,9,2,5,N,0,7,7,31,1,15.5,723,24,Y24,N  ,N  ,0723,,,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,5,8,2033,,N,31,P,4,94.55
31,C006432625     ,1,4,1,00326,0,01,127,00000,'INDIAN CREEK',,'COUNTY HIGHWAY','.5N 4.7W OF NEMAHA',99.99,0,0,0000000000,0,40205856,095454536,30,3,02,02,09,1935,2,0,5,2003,0,4.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,5.7,9.4,9.8,0,0,5.7,5.7,99.99,N,0,N,0,0,6,5,5,5,N,1,9,1,5,2,4,N,0,7,3,31,1,9.8,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,3,8,2033,,N,31,F,5,55.86
31,C006432630     ,1,4,1,00326,0,01,127,00000,'LITTLE NEMAHA RIVER TRIB',,'726 RD','.5N 3.6W OF NEMAHA',99.99,0,0,0000000000,0,40205748,095442184,80,3,02,02,09,1935,2,0,5,2003,0,4.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,7.8,10.4,10.4,0,0,7.8,7.9,99.99,N,0,N,0,0,7,7,7,6,N,1,11,1,6,2,6,N,0,7,8,31,1,9.4,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1965,1,1,0,0,0,0,1,Y,4,8,2033,,N,31,G,7,82.16
31,C006432640     ,1,4,1,00326,0,01,127,00000,'STREAM',,'COUNTY HIGHWAY','.5N 2.7W OF NEMAHA',99.99,0,0,0000000000,0,40205748,095432280,30,3,02,02,09,1935,2,0,5,2003,0,4.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,4.9,8.8,9.1,0,0,4.9,4.9,99.99,N,0,N,0,0,6,5,5,5,N,1,6,1,4,2,3,N,0,7,6,31,1,9.1,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,3,8,2033,,N,31,F,5,44.59
31,C006432645     ,1,4,1,00326,0,01,127,00000,'HAPPY HOLLOW',,'COUNTY HIGHWAY','.5N 1.6W OF NEMAHA',99.99,0,0,0000000000,0,40205748,095421044,30,3,02,02,09,2024,2,0,25,2003,A,6.1,0,20,0,1,1,1,1,5,0,0,0,A,1,5,1,01,0,00,3,0,8.5,9.5,28.4,0,0,8.5,8.5,99.99,N,0,N,0,0,9,9,9,6,N,3,49,3,37,9,7,N,5,7,8,31,1,18.6,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,8,42,2033,,N,31,G,9,241.4
31,C006433135     ,1,4,1,00331,0,01,127,00000,'BUCK CREEK',,'COUNTY HIGHWAY','2.5W .5S OF PERU',99.99,0,0,0000000000,0,40281812,095465988,50,3,02,02,09,2016,2,0,20,2003,A,8.5,0,10,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,8.5,4.3,8.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,8,1,42,1,33,8,N,N,5,8,8,31,1,12.2,1122,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,0,0,0,0,1,Y,8,34,2033,,N,31,G,8,75.65
31,C006433140     ,1,4,1,03695,0,01,127,00000,'STREAM',,'FAS 3695','JCT US73/S-64A 1.6S 4E',99.99,0.637,0,0000000000,0,40295856,095465772,130,3,02,02,07,1979,2,0,65,2011,0,6.4,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,00,1,0,7.1,30.5,31.1,0,0,7.1,7.1,99.99,N,0,N,0,0,6,4,5,6,N,1,20,1,12,4,5,N,0,4,4,34,1,31.1,723,24,Y24,N  ,N  ,0723,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,45,2033,,N,31,P,4,220.81
31,C006433145     ,1,4,1,03695,0,01,127,00000,'TRIBUTARY TO DUCK CREEK',,'FAS 3695','JCT US73/S-64A 1S 4E',99.99,0.753,0,0000000000,0,40303564,095465844,130,3,02,02,07,1935,2,0,65,2011,0,6.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,8.2,9.4,9.8,0,0,8.2,8.2,99.99,N,0,N,0,0,5,5,5,6,N,1,16,1,9,2,6,N,0,6,5,31,1,9.8,1124,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1970,8,7,0,0,0,0,1,Y,3,45,2033,,N,31,F,5,80.36
31,C006433315     ,1,4,1,00333,0,01,127,00000,'STREAM',,'COUNTY HIGHWAY','1.5W OF PERU',99.99,0,0,0000000000,0,40285988,095454788,50,3,02,02,09,2015,2,0,5,2003,0,7.6,0,20,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,2,0,7.6,2.9,6.8,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,6,1,42,1,33,6,N,N,5,8,8,31,1,9.8,1122,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,0,0,0,0,1,Y,8,6,2033,,N,31,F,6,51.68
31,C006442125     ,1,4,1,00421,0,01,127,00000,'ORD CREEK',,'COUNTY HIGHWAY','.4E 1.2S OF GLENROCK',99.99,0,0,0000000000,0,40250336,095523648,80,3,02,02,09,1935,2,0,35,2003,0,6.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,00,1,0,6,21.3,21.6,0,0,6,6.1,99.99,N,0,N,0,0,5,5,5,5,N,1,9,1,5,2,4,N,0,7,8,31,1,21.6,723,24,Y24,N  ,N  ,0723,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,8,0,0,0,0,1,Y,3,59,2033,,N,31,F,5,131.76
31,C006442130     ,1,4,1,00421,0,01,127,00000,'STREAM',,'COUNTY HIGHWAY','1W 3N AUBURN',99.99,0,0,0000000000,0,40260996,095523540,40,3,02,02,09,1935,2,0,5,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,00,1,0,5.4,18.3,18.6,0,0,5.4,5.5,99.99,N,0,N,0,0,6,3,5,4,N,1,10,1,5,2,3,N,0,5,3,31,1,18.6,723,24,Y24,N  ,Y24,0723,,0724,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,4,8,2033,,N,31,P,3,102.3
31,C006452135     ,1,4,1,00521,0,01,127,00000,'HIGGINS BRANCH',,'COUNTY HIGHWAY','.5W 3.4S OF JULIAN',99.99,0,0,0000000000,0,40282413,095523825,60,3,02,02,09,2023,2,0,25,2003,A,8.5,0,20,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,8.5,4.5,9.4,0,0,4.8,5.7,99.99,N,0,N,0,0,N,N,N,7,9,3,33,3,26,6,2,N,5,8,8,31,1,9.8,723,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,42,2033,,N,31,G,9,53.58
31,C006500105     ,1,4,1,00001,0,04,129,00000,'AYERS CREEK',,'RD 2500','4S US136 WEBSTER CL',99.99,0,0,0000000000,0,40022868,098162532,30,3,02,02,09,1985,2,0,30,2003,0,8.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,02,0,00,1,0,8.7,8.5,8.8,0,0,8.7,8.8,99.99,N,0,N,0,0,5,7,7,6,N,1,74,1,44,7,7,N,5,7,8,,,,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,7,51,2033,,N,31,F,5,77.44
31,C006500105P    ,1,4,1,01990,0,04,129,00000,'COURTLAND CANAL',,'FAS 1990','SJCT US136/N14 10.3W 3.3S',99.99,4.952,0,0000000000,0,40023012,098153672,30,3,02,02,07,1935,2,0,25,2011,0,6.7,0,15,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,2,0,6.7,9.1,18.3,0,0,6.7,6.8,99.99,N,0,N,0,0,5,6,6,7,N,1,23,1,14,4,5,N,0,8,8,,,,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1972,6,8,0,0,0,0,1,Y,5,25,2033,,N,31,F,5,124.44
31,C006500110     ,1,4,1,01990,0,04,129,00000,'COURTLAND CANAL',,'RD 2500','3S US136 WEBSTER CL',99.99,4.777,0,0000000000,0,40024920,098162532,30,3,02,02,07,1935,2,0,25,2011,0,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,2,0,6.7,9.4,19.2,0,0,6.7,6.7,99.99,N,0,N,0,0,5,7,6,7,N,1,39,1,24,6,5,N,5,8,7,,,,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1973,1,1,0,0,0,0,1,Y,4,25,2033,,N,31,F,5,128.64
31,C006500210     ,1,4,1,00002,0,04,129,00000,'LIBERTY CREEK TRIB',,'ROAD AA','7W N14 CLAY CL',99.99,0,0,0000000000,0,40210180,098110924,30,3,02,02,09,2015,2,0,30,2003,A,7.9,0,0,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,11.8,12.2,0,0,8.5,8.7,99.99,N,0,N,0,0,5,7,7,6,N,3,50,3,38,7,7,N,5,7,4,31,1,12.2,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,51,2033,,N,31,F,5,106.14
31,C006500215     ,1,4,1,00002,0,04,129,00000,'LIBERTY CREEK TRIB',,'ROAD AA','7W N14 CLAY CL',99.99,0,0,0000000000,0,40210180,098105304,30,3,02,02,09,1998,2,0,30,2003,0,7.6,0,36,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.7,10.4,11.3,0,0,7.7,7.9,99.99,N,0,N,0,0,6,8,7,6,N,1,38,1,23,6,6,N,5,7,6,31,1,9.8,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,8,51,2033,,N,31,F,6,89.27
31,C006500220     ,1,4,1,00002,0,04,129,00000,'LIBERTY CREEK TRIB',,'ROAD AA','6W N14 CLAY CL',99.99,0,0,0000000000,0,40210144,098104404,30,3,02,02,09,1935,2,0,30,2003,0,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,6,10.7,11,0,0,6,6.2,99.99,N,0,N,0,0,5,7,7,8,N,1,53,1,31,7,4,N,5,8,5,34,1,11,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1985,8,7,0,0,0,0,1,Y,5,51,2033,,N,31,F,5,68.2
31,C006500225     ,1,4,1,00002,0,04,129,00000,'LIBERTY CREEK',,'RD AA','6W N14 CLAY CL',99.99,0,0,0000000000,0,40210180,098101056,30,3,02,02,09,2002,2,0,30,2003,5,8.5,0,10,0,1,1,1,0,5,0,0,0,A,1,5,1,01,0,00,3,0,8.5,11,28,0,0,8.5,9.2,99.99,N,0,N,0,0,5,7,7,7,N,1,61,1,36,7,7,N,5,8,8,34,1,12.2,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,51,2033,,N,31,F,5,257.6
